Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-3548,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Failure,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Medium,Low,Medium,2025-08-25T11:18:53.000000,2025-08-25T13:18:53.000000,2025-08-26T17:18:53.000000,0,1,Monday,1
CR-3549,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Network,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-08-25T06:34:56.000000,2025-08-25T12:34:56.000000,2025-08-26T05:34:56.000000,0,1,Monday,1
CR-3550,Root cause analysis and follow-up to PRB0058244 - Internal proxy overload impacting corporate web traffic.,Data,Captain America,Captain America,Avengers,Service A,Closed,Medium,Critical,Medium,High,2025-08-26T02:03:49.000000,2025-08-26T06:03:49.000000,2025-08-26T14:03:49.000000,0,5,Tuesday,1
CR-3551,Root cause analysis and resolution plan for service degradation during Kubernetes failover (LND-Cluster3).,Complaint,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Medium,Low,Low,2025-08-26T12:42:13.000000,2025-08-26T19:42:13.000000,2025-08-28T05:42:13.000000,0,2,Tuesday,1
CR-3552,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Hardware,Thor,Thor,Avengers,Service A,Closed,Medium,Critical,High,High,2025-08-26T09:05:58.000000,2025-08-26T17:05:58.000000,2025-08-26T18:05:58.000000,1,5,Tuesday,0
CR-3553,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Access,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Low,Critical,Medium,High,2025-08-26T09:55:52.000000,2025-08-26T13:55:52.000000,2025-08-26T18:55:52.000000,0,4,Tuesday,1
CR-3554,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,High,High,High,2025-08-26T03:08:58.000000,2025-08-26T08:08:58.000000,2025-08-27T04:08:58.000000,0,3,Tuesday,1
CR-3555,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Data,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Critical,High,High,2025-08-26T15:19:33.000000,2025-08-26T18:19:33.000000,2025-08-26T22:19:33.000000,1,5,Tuesday,0
CR-3556,Disconnected VM workloads following Datacenter failover actions during change CHG0543871.,Data,Batman,Batman,Matrix,Service B,Closed,Low,Low,Low,Low,2025-08-26T16:56:36.000000,2025-08-26T20:56:36.000000,2025-08-28T16:56:36.000000,1,1,Tuesday,0
CR-3557,Tenant restrictions v3 causing unauthorized access to external Office 365 environments.,Failure,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Medium,Medium,Medium,Medium,2025-08-26T03:23:38.000000,2025-08-26T10:23:38.000000,2025-08-27T07:23:38.000000,0,2,Tuesday,1
CR-3558,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Data,Thor,Thor,Avengers,Service A,Closed,Medium,Critical,High,High,2025-08-26T10:26:55.000000,2025-08-26T18:26:55.000000,2025-08-27T00:26:55.000000,0,5,Tuesday,1
CR-3559,Internal SharePoint services intermittently unavailable due to high system memory utilization.,Hardware,Thor,Thor,Avengers,Service B,Closed,High,High,High,Medium,2025-08-26T22:42:33.000000,2025-08-27T06:42:33.000000,2025-08-27T17:42:33.000000,0,2,Tuesday,1
CR-3560,Unable to allocate memory in service container for Redis instances 145323-dbprd01 and 145323-dbprd02.,Complaint,Thor,Thor,Avengers,Service C,Closed,Medium,Critical,Medium,High,2025-08-26T02:04:55.000000,2025-08-26T09:04:55.000000,2025-08-26T13:04:55.000000,0,3,Tuesday,1
CR-3561,VulMgt: Critical / Apache HTTP Server Path Traversal Vulnerability CVE-2025-40513 PSIRT Oct.2025.,Complaint,Neo,Neo,Matrix,Service C,Closed,High,Low,Low,Low,2025-08-26T17:16:08.000000,2025-08-26T20:16:08.000000,2025-08-29T06:16:08.000000,0,1,Tuesday,1
CR-3562,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Data,Loki,Loki,Avengers,Service C,Closed,Medium,Critical,High,Medium,2025-08-26T04:41:33.000000,2025-08-26T09:41:33.000000,2025-08-26T20:41:33.000000,0,5,Tuesday,1
CR-3563,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Facilities,Spiderman,Spiderman,Avengers II,Service A,On Hold,Medium,Medium,Low,Medium,2025-08-26T00:38:13.000000,,,1,1,Tuesday,0
CR-3564,Root cause analysis and resolution plan for service degradation during Kubernetes failover (LND-Cluster3).,Facilities,Thor,Thor,Avengers,Service B,New,High,High,High,High,2025-08-26T06:16:28.000000,,,0,2,Tuesday,1
CR-3565,Authentication errors observed after applying policy updates on Cloud Proxy Gateway.,Access,Thor,Thor,Avengers,Service A,In Progress,High,Critical,High,High,2025-08-26T05:40:30.000000,2025-08-26T08:40:30.000000,,0,4,Tuesday,1
CR-3566,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Facilities,Neo,Neo,Matrix,Service A,Closed,High,Medium,Medium,Medium,2025-08-26T21:45:21.000000,2025-08-26T23:45:21.000000,2025-08-28T04:45:21.000000,0,1,Tuesday,1
CR-3567,Issue with payment gateway APIs intermittently showing 503 error for e-commerce customers.,Network,Spiderman,Spiderman,Avengers II,Service A,Closed,High,High,High,Medium,2025-08-26T18:14:33.000000,2025-08-27T02:14:33.000000,2025-08-27T18:14:33.000000,0,3,Tuesday,1
CR-3568,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Software,Iron Man,Iron Man,Avengers,Service C,Closed,High,Critical,High,High,2025-08-26T20:09:15.000000,2025-08-27T00:09:15.000000,2025-08-27T09:09:15.000000,0,3,Tuesday,1
CR-3569,Unreachable application server post firewall upgrade affecting REST API integrations.,Hardware,Thor,Thor,Avengers,Service B,Closed,High,Critical,High,Medium,2025-08-26T00:41:53.000000,2025-08-26T08:41:53.000000,2025-08-26T11:41:53.000000,0,4,Tuesday,1
CR-3570,Tenant restrictions v3 causing unauthorized access to external Office 365 environments.,Network,Hulk,Hulk,Avengers,Service B,Closed,High,Critical,High,Medium,2025-08-26T06:30:16.000000,2025-08-26T12:30:16.000000,2025-08-26T15:30:16.000000,0,4,Tuesday,1
CR-3571,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Complaint,Captain America,Captain America,Avengers,Service C,On Hold,Low,Medium,Medium,Medium,2025-08-26T10:37:11.000000,,,0,2,Tuesday,1
CR-3572,Root cause analysis and resolution plan for service degradation during Kubernetes failover (LND-Cluster3).,Complaint,Batman,Batman,Matrix,Service A,Closed,Medium,Medium,Medium,Medium,2025-08-26T07:15:38.000000,2025-08-26T13:15:38.000000,2025-08-27T06:15:38.000000,0,1,Tuesday,1
CR-3573,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Hardware,Shang Chi,Shang Chi,Avengers II,Service C,Closed,High,High,High,High,2025-08-26T19:27:22.000000,2025-08-26T21:27:22.000000,2025-08-27T15:27:22.000000,0,3,Tuesday,1
CR-3574,SV240611.ztd.icb.commerzbank.comPROMOSS_P2:MYSQL:ReplicationLag:DeltaTooHigh.,Access,Captain America,Captain America,Avengers,Service A,Closed,Low,High,High,High,2025-08-26T15:55:15.000000,2025-08-26T19:55:15.000000,2025-08-27T03:55:15.000000,0,3,Tuesday,1
CR-3575,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Hardware,Captain America,Captain America,Avengers,Service C,New,Low,Medium,Low,Medium,2025-08-27T22:53:02.000000,,,0,1,Wednesday,1
CR-3576,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Software,Neo,Neo,Matrix,Service C,Closed,Medium,Medium,Medium,Medium,2025-08-27T16:29:19.000000,2025-08-28T00:29:19.000000,2025-08-29T04:29:19.000000,0,2,Wednesday,1
CR-3577,Policy misalignment: Users reporting unauthorized access to restricted financial systems.,Failure,Hulk,Hulk,Avengers,Service C,Closed,High,Medium,Medium,Medium,2025-08-27T05:28:46.000000,2025-08-27T13:28:46.000000,2025-08-28T13:28:46.000000,0,1,Wednesday,1
CR-3578,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,New,High,Medium,Low,Medium,2025-08-27T01:44:44.000000,,,0,2,Wednesday,1
CR-3579,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Hardware,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,High,2025-08-27T06:05:10.000000,2025-08-27T12:05:10.000000,2025-08-27T17:05:10.000000,0,3,Wednesday,1
CR-3580,Issue with payment gateway APIs intermittently showing 503 error for e-commerce customers.,Network,Thor,Thor,Avengers,Service B,Closed,High,Critical,Medium,High,2025-08-27T04:19:58.000000,2025-08-27T11:19:58.000000,2025-08-27T16:19:58.000000,1,3,Wednesday,0
CR-3581,pm05019343 from legacy ticketing system: SLA violation mismanagement documented Apr-2025 breach.,Access,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,High,High,High,2025-08-27T09:23:41.000000,2025-08-27T11:23:41.000000,2025-08-27T21:23:41.000000,1,2,Wednesday,0
CR-3582,Major network outage on NLB2 zone affecting cross-datacenter replication and DR readiness.,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-08-27T03:40:52.000000,2025-08-27T09:40:52.000000,2025-08-27T21:40:52.000000,0,1,Wednesday,1
CR-3583,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Facilities,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,High,High,High,2025-08-27T08:41:37.000000,2025-08-27T16:41:37.000000,2025-08-28T07:41:37.000000,0,2,Wednesday,1
CR-3584,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Network,Thor,Thor,Avengers,Service C,Closed,High,Critical,High,High,2025-08-27T18:58:20.000000,2025-08-27T22:58:20.000000,2025-08-28T06:58:20.000000,0,4,Wednesday,1
CR-3585,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Software,Thor,Thor,Avengers,Service C,Closed,High,Medium,Medium,Medium,2025-08-27T16:01:30.000000,2025-08-27T22:01:30.000000,2025-08-28T22:01:30.000000,0,2,Wednesday,1
CR-3586,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Facilities,Neo,Neo,Matrix,Service B,Closed,Low,High,Medium,Medium,2025-08-27T10:59:32.000000,2025-08-27T16:59:32.000000,2025-08-27T22:59:32.000000,0,3,Wednesday,1
CR-3587,Tenant restrictions v3 causing unauthorized access to external Office 365 environments.,Hardware,John Cena,John Cena,Matrix,Service A,Closed,Medium,Low,Low,Low,2025-08-27T02:27:58.000000,2025-08-27T10:27:58.000000,2025-08-28T10:27:58.000000,0,0,Wednesday,1
CR-3588,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Access,Batman,Batman,Matrix,Service A,Closed,Low,High,Medium,Medium,2025-08-28T07:22:42.000000,2025-08-28T13:22:42.000000,2025-08-28T23:22:42.000000,0,2,Thursday,1
CR-3589,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Hardware,Thor,Thor,Avengers,Service A,New,Low,High,Medium,High,2025-08-28T07:38:36.000000,,,0,3,Thursday,1
CR-3590,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Software,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Medium,Medium,Medium,2025-08-28T06:16:24.000000,2025-08-28T11:16:24.000000,2025-08-29T01:16:24.000000,0,1,Thursday,1
CR-3591,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Failure,Iron Man,Iron Man,Avengers,Service C,Closed,High,Critical,High,High,2025-08-28T23:26:07.000000,2025-08-29T05:26:07.000000,2025-08-29T10:26:07.000000,0,4,Thursday,1
CR-3592,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Software,Hulk,Hulk,Avengers,Service A,Closed,High,Critical,High,High,2025-08-28T23:40:28.000000,2025-08-29T03:40:28.000000,2025-08-29T07:40:28.000000,0,4,Thursday,1
CR-3593,Root cause analysis and follow-up to PRB0058244 - Internal proxy overload impacting corporate web traffic.,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-08-28T07:56:42.000000,2025-08-28T15:56:42.000000,2025-08-29T23:56:42.000000,0,1,Thursday,1
CR-3594,Prepare phase of Ubuntu upgrade failed on cntrprd03 and cntrprd04 due to package dependency conflicts.,Software,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,Low,Medium,Medium,Medium,2025-08-28T10:18:16.000000,2025-08-28T14:18:16.000000,2025-08-29T16:18:16.000000,0,1,Thursday,1
CR-3595,Multiple database query timeouts observed on MSDC_TXX_PROD instance following high I/O read spikes.,Failure,John Cena,John Cena,Matrix,Service B,Closed,High,Critical,Medium,Medium,2025-08-28T06:33:22.000000,2025-08-28T10:33:22.000000,2025-08-28T17:33:22.000000,0,4,Thursday,1
CR-3596,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,High,Critical,High,High,2025-08-28T03:21:33.000000,2025-08-28T05:21:33.000000,2025-08-28T15:21:33.000000,1,4,Thursday,0
CR-3597,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Complaint,Captain America,Captain America,Avengers,Service C,Closed,Low,Medium,Low,Low,2025-08-28T18:28:21.000000,2025-08-28T22:28:21.000000,2025-08-29T13:28:21.000000,0,1,Thursday,1
CR-3598,Authentication handshake failure detected on TLS-enabled external endpoints.,Failure,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,High,High,High,Medium,2025-08-28T03:03:02.000000,2025-08-28T09:03:02.000000,2025-08-29T01:03:02.000000,0,2,Thursday,1
CR-3599,Google cloud API gateway throttling unauthorized requests—Downtime logged for related components.,Failure,Captain America,Captain America,Avengers,Service C,In Progress,High,Medium,Medium,Medium,2025-08-28T10:46:42.000000,2025-08-28T15:46:42.000000,,1,2,Thursday,0
CR-3600,Multiple server reboots after Red Hat EL9 update due to kernel module mismatch.,Network,Captain America,Captain America,Avengers,Service A,Closed,High,Critical,High,High,2025-08-28T04:34:24.000000,2025-08-28T07:34:24.000000,2025-08-28T10:34:24.000000,1,5,Thursday,0
CR-3601,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Complaint,Captain America,Captain America,Avengers,Service C,In Progress,Low,High,Medium,High,2025-08-28T18:17:31.000000,2025-08-28T22:17:31.000000,,0,3,Thursday,1
CR-3602,Remote Desktop connection errors persist for users accessing VNEDS0043Azure gateways.,Hardware,Loki,Loki,Avengers,Service C,On Hold,High,Critical,High,High,2025-08-29T19:16:41.000000,,,0,4,Friday,1
CR-3603,Authentication handshake failure detected on TLS-enabled external endpoints.,Software,Neo,Neo,Matrix,Service C,Closed,High,Critical,High,High,2025-08-29T05:51:28.000000,2025-08-29T13:51:28.000000,2025-08-29T23:51:28.000000,0,5,Friday,1
CR-3604,Root cause analysis and follow-up to PRB0058244 - Internal proxy overload impacting corporate web traffic.,Network,Iron Man,Iron Man,Avengers,Service C,Closed,Low,Low,Low,Low,2025-08-29T02:05:33.000000,2025-08-29T07:05:33.000000,2025-08-31T06:05:33.000000,1,1,Friday,0
CR-3605,Issue with payment gateway APIs intermittently showing 503 error for e-commerce customers.,Access,Shang Chi,Shang Chi,Avengers II,Service B,New,High,Medium,Low,Medium,2025-08-29T03:34:32.000000,,,1,1,Friday,0
CR-3606,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,Critical,High,High,2025-08-29T12:26:04.000000,2025-08-29T17:26:04.000000,2025-08-29T21:26:04.000000,1,3,Friday,0
CR-3607,Internal SharePoint services intermittently unavailable due to high system memory utilization.,Network,Thor,Thor,Avengers,Service C,Closed,High,Medium,Medium,Low,2025-08-29T07:04:04.000000,2025-08-29T14:04:04.000000,2025-08-30T22:04:04.000000,0,2,Friday,1
CR-3608,Disk space alert: System logs consuming 98% of allocated storage on SV370920:DataStore01.,Data,Captain America,Captain America,Avengers,Service B,Closed,Medium,Medium,Medium,Medium,2025-08-29T23:12:30.000000,2025-08-30T02:12:30.000000,2025-08-31T08:12:30.000000,1,2,Friday,0
CR-3609,Multiple database query timeouts observed on MSDC_TXX_PROD instance following high I/O read spikes.,Failure,Captain America,Captain America,Avengers,Service B,Closed,High,High,Medium,Medium,2025-08-29T15:23:52.000000,2025-08-29T17:23:52.000000,2025-08-30T09:23:52.000000,0,3,Friday,1
CR-3610,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Network,Spiderman,Spiderman,Avengers II,Service B,On Hold,High,Low,Low,Low,2025-08-29T17:08:05.000000,,,0,0,Friday,1
CR-3611,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Complaint,Thor,Thor,Avengers,Service C,Closed,High,Critical,High,Medium,2025-08-29T10:59:48.000000,2025-08-29T13:59:48.000000,2025-08-29T16:59:48.000000,0,3,Friday,1
CR-3612,Communication breakdown between IMK and DCN locations due to routing rule misconfiguration.,Complaint,Spiderman,Spiderman,Avengers II,Service C,Closed,High,High,Medium,High,2025-08-29T18:37:38.000000,2025-08-29T20:37:38.000000,2025-08-30T16:37:38.000000,0,2,Friday,1
CR-3613,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Facilities,Hulk,Hulk,Avengers,Service A,Closed,Low,Critical,High,High,2025-08-29T05:42:35.000000,2025-08-29T11:42:35.000000,2025-08-29T18:42:35.000000,0,5,Friday,1
CR-3614,Internal SharePoint services intermittently unavailable due to high system memory utilization.,Access,Loki,Loki,Avengers,Service C,Closed,Medium,High,Medium,High,2025-08-29T07:57:08.000000,2025-08-29T13:57:08.000000,2025-08-30T13:57:08.000000,0,2,Friday,1
CR-3615,Unexpected reboot of Dell EMC PowerEdge Server SX3301 causing production downtime.,Network,Thor,Thor,Avengers,Service B,Closed,Medium,Critical,High,High,2025-08-30T17:26:17.000000,2025-08-30T23:26:17.000000,2025-08-31T03:26:17.000000,0,5,Saturday,1
CR-3616,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Complaint,Neo,Neo,Matrix,Service A,Closed,High,Medium,Low,Medium,2025-08-30T15:54:59.000000,2025-08-30T23:54:59.000000,2025-08-31T18:54:59.000000,0,2,Saturday,1
CR-3617,Issue with payment gateway APIs intermittently showing 503 error for e-commerce customers.,Hardware,John Wick,John Wick,Matrix,Service A,Closed,Low,Medium,Low,Medium,2025-08-30T22:25:48.000000,2025-08-31T02:25:48.000000,2025-09-01T02:25:48.000000,0,2,Saturday,1
