Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-22413,Security patch missing from production system; risk flagged.,Hardware,Thor,Thor,Avengers,Service A,Closed,Low,Critical,High,High,2025-09-02T10:47:31.000000,2025-09-02T12:47:31.000000,2025-09-02T23:47:31.000000,0,5,Tuesday,1
CR-22414,Failed packet transmission in monitoring interfaces.,Complaint,Iron Man,Iron Man,Avengers,Service C,In Progress,Medium,Critical,High,High,2025-09-02T12:42:20.000000,2025-09-02T16:42:20.000000,,0,3,Tuesday,1
CR-22415,Suspicious behavior flagged in user login analytics.,Access,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Medium,Medium,Low,Medium,2025-09-02T20:55:32.000000,2025-09-02T22:55:32.000000,2025-09-04T05:55:32.000000,0,1,Tuesday,1
CR-22416,Repeated FTP connection failures detected for external clients.,Hardware,Neo,Neo,Matrix,Service B,Closed,Medium,Low,Low,Low,2025-09-02T09:22:05.000000,2025-09-02T13:22:05.000000,2025-09-05T00:22:05.000000,0,1,Tuesday,1
CR-22417,Insights prompted resolution sequences stalled during KPI analysis revision cases.,Data,Loki,Loki,Avengers,Service B,Closed,Low,Medium,Medium,Medium,2025-09-02T10:41:39.000000,2025-09-02T13:41:39.000000,2025-09-03T07:41:39.000000,0,2,Tuesday,1
CR-22418,File permissions misconfigured; access denied on critical assets.,Network,Hulk,Hulk,Avengers,Service C,Closed,Medium,High,High,High,2025-09-02T22:42:46.000000,2025-09-03T00:42:46.000000,2025-09-03T09:42:46.000000,0,3,Tuesday,1
CR-22419,System-wide connectivity notice issued: Multi-site impacted change.,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-09-02T13:27:43.000000,2025-09-02T18:27:43.000000,2025-09-03T09:27:43.000000,0,2,Tuesday,1
CR-22420,Unauthorized session hijack on application server.,Facilities,Iron Man,Iron Man,Avengers,Service C,Closed,Low,Medium,Medium,Medium,2025-09-02T17:26:47.000000,2025-09-03T00:26:47.000000,2025-09-04T10:26:47.000000,1,2,Tuesday,0
CR-22421,DNS monitoring errors flagged from edge-scanning logs.,Network,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,High,2025-09-02T08:45:29.000000,2025-09-02T12:45:29.000000,2025-09-02T23:45:29.000000,0,3,Tuesday,1
CR-22422,Unexpected database schema changes caused request failures.,Software,Thor,Thor,Avengers,Service B,Closed,High,Medium,Medium,Low,2025-09-02T02:53:41.000000,2025-09-02T10:53:41.000000,2025-09-03T02:53:41.000000,1,2,Tuesday,0
CR-22423,Workload forecasting triggered after peak hours response logs clustered anomalies.,Facilities,Thor,Thor,Avengers,Service A,Closed,Medium,Critical,High,High,2025-09-02T20:35:09.000000,2025-09-02T22:35:09.000000,2025-09-03T09:35:09.000000,0,5,Tuesday,1
CR-22424,Encryption key mismatch detected between nodes in production.,Software,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,Medium,Low,Low,2025-09-02T22:27:02.000000,2025-09-03T03:27:02.000000,2025-09-03T21:27:02.000000,0,2,Tuesday,1
CR-22425,Incident flagged requiring multi-stage manual response process-layer specifics detailed high-priority assessment handling escalation batches linked matrix revisions queues overall.,Failure,Shang Chi,Shang Chi,Avengers II,Service B,In Progress,Low,Low,Low,Low,2025-09-02T23:25:48.000000,2025-09-03T02:25:48.000000,,0,1,Tuesday,1
CR-22426,Security patch missing from production system; risk flagged.,Data,Spiderman,Spiderman,Avengers II,Service C,Closed,Medium,Medium,Medium,Medium,2025-09-02T21:15:57.000000,2025-09-02T23:15:57.000000,2025-09-03T13:15:57.000000,0,1,Tuesday,1
CR-22427,Power failure simulation triggered during red team activity.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Medium,Medium,Low,Medium,2025-09-02T05:57:34.000000,2025-09-02T09:57:34.000000,2025-09-02T23:57:34.000000,0,1,Tuesday,1
CR-22428,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Failure,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,High,High,High,2025-09-02T17:36:45.000000,2025-09-02T23:36:45.000000,2025-09-03T22:36:45.000000,0,2,Tuesday,1
CR-22429,Critical security incident flagged during ongoing monitoring operations.,Network,Spiderman,Spiderman,Avengers II,Service C,Closed,High,Critical,High,High,2025-09-02T12:31:45.000000,2025-09-02T18:31:45.000000,2025-09-03T00:31:45.000000,0,5,Tuesday,1
CR-22430,Spam detection flagged phishing email within response actions.,Access,Hulk,Hulk,Avengers,Service B,Closed,Low,Low,Low,Low,2025-09-02T09:11:40.000000,2025-09-02T14:11:40.000000,2025-09-05T00:11:40.000000,1,0,Tuesday,0
CR-22431,Request errors logged during cloud synchronization monitoring stages flagged aggregations indicating fallback overload metric stages high-level.,Failure,John Cena,John Cena,Matrix,Service B,Closed,Low,High,High,Low,2025-09-02T18:40:43.000000,2025-09-02T22:40:43.000000,2025-09-03T20:40:43.000000,0,3,Tuesday,1
CR-22432,DNS query failure: Incorrect configuration detected on the main server.,Failure,Thor,Thor,Avengers,Service B,Closed,High,Critical,High,Medium,2025-09-02T00:17:23.000000,2025-09-02T08:17:23.000000,2025-09-02T15:17:23.000000,0,4,Tuesday,1
CR-22433,VPN tunnel flag uncovered during traffic multiplexer configuration checks.,Facilities,Neo,Neo,Matrix,Service C,Closed,Low,Low,Low,Low,2025-09-03T05:48:12.000000,2025-09-03T08:48:12.000000,2025-09-05T09:48:12.000000,0,0,Wednesday,1
CR-22434,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Data,Spiderman,Spiderman,Avengers II,Service A,Closed,Low,Critical,High,High,2025-09-03T15:21:16.000000,2025-09-03T19:21:16.000000,2025-09-03T23:21:16.000000,1,5,Wednesday,0
CR-22435,Service outage detected with no connection to database.,Network,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Medium,Medium,Medium,Medium,2025-09-03T08:31:00.000000,2025-09-03T13:31:00.000000,2025-09-04T23:31:00.000000,1,2,Wednesday,0
CR-22436,Request errors logged during cloud synchronization monitoring stages flagged aggregations indicating fallback overload metric stages high-level.,Facilities,Hulk,Hulk,Avengers,Service A,Closed,Low,High,Medium,High,2025-09-03T23:36:22.000000,2025-09-04T07:36:22.000000,2025-09-05T00:36:22.000000,0,2,Wednesday,1
CR-22437,Incident flagged requiring multi-stage manual response process-layer specifics detailed high-priority assessment handling escalation batches linked matrix revisions queues overall.,Access,Loki,Loki,Avengers,Service C,Closed,High,Critical,High,High,2025-09-03T04:15:32.000000,2025-09-03T09:15:32.000000,2025-09-03T10:15:32.000000,0,5,Wednesday,1
CR-22438,Unscheduled system reboot interrupted high-priority processing.,Complaint,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Low,Medium,Low,Medium,2025-09-03T00:16:33.000000,2025-09-03T07:16:33.000000,2025-09-04T09:16:33.000000,0,1,Wednesday,1
CR-22439,JIRA system flagged as inaccessible due to SAML failure.,Complaint,John Cena,John Cena,Matrix,Service B,Closed,High,Medium,Low,Medium,2025-09-03T10:21:45.000000,2025-09-03T18:21:45.000000,2025-09-04T06:21:45.000000,0,1,Wednesday,1
CR-22440,System-wide connectivity notice issued: Multi-site impacted change.,Hardware,Iron Man,Iron Man,Avengers,Service B,Closed,Low,High,Medium,Medium,2025-09-03T08:42:33.000000,2025-09-03T10:42:33.000000,2025-09-04T07:42:33.000000,0,3,Wednesday,1
CR-22441,Failed packet transmission in monitoring interfaces.,Access,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,Medium,Medium,Medium,Medium,2025-09-03T07:44:58.000000,2025-09-03T12:44:58.000000,2025-09-04T09:44:58.000000,1,2,Wednesday,0
CR-22442,Incident flagged requiring multi-stage manual response process-layer specifics detailed high-priority assessment handling escalation batches linked matrix revisions queues overall.,Failure,Thor,Thor,Avengers,Service A,Closed,Medium,Critical,High,High,2025-09-03T09:22:02.000000,2025-09-03T12:22:02.000000,2025-09-03T20:22:02.000000,0,3,Wednesday,1
CR-22443,SSL handshake timed out during multi-instance connection attempt.,Access,Doctor Strange,Doctor Strange,Avengers II,Service A,New,Low,High,High,High,2025-09-03T14:29:47.000000,,,1,2,Wednesday,0
CR-22444,High volume of API calls flagged; system overload.,Access,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-09-03T14:56:32.000000,2025-09-03T19:56:32.000000,2025-09-04T14:56:32.000000,0,1,Wednesday,1
CR-22445,Login attempt flagged: blacklisted IPs detected.,Hardware,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,High,High,High,2025-09-03T21:17:32.000000,2025-09-04T05:17:32.000000,2025-09-04T12:17:32.000000,0,2,Wednesday,1
CR-22446,Unexpected database schema changes caused request failures.,Access,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,Medium,Medium,Medium,2025-09-03T05:28:45.000000,2025-09-03T10:28:45.000000,2025-09-04T10:28:45.000000,0,1,Wednesday,1
CR-22447,JIRA system flagged as inaccessible due to SAML failure.,Complaint,Iron Man,Iron Man,Avengers,Service A,Closed,High,Low,Low,Low,2025-09-03T07:38:51.000000,2025-09-03T09:38:51.000000,2025-09-04T19:38:51.000000,0,0,Wednesday,1
CR-22448,Power failure simulation triggered during red team activity.,Failure,Loki,Loki,Avengers,Service A,Closed,High,High,High,High,2025-09-03T22:11:27.000000,2025-09-04T05:11:27.000000,2025-09-04T15:11:27.000000,0,3,Wednesday,1
CR-22449,Root server flagged down during workflow trigger scheduling.,Hardware,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Medium,Low,Low,Low,2025-09-03T12:18:50.000000,2025-09-03T17:18:50.000000,2025-09-06T13:18:50.000000,0,1,Wednesday,1
CR-22450,Service outage detected with no connection to database.,Software,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,High,High,High,High,2025-09-03T04:09:07.000000,2025-09-03T06:09:07.000000,2025-09-03T23:09:07.000000,0,3,Wednesday,1
CR-22451,Cloud storage exposed publicly due to account misconfiguration.,Hardware,John Cena,John Cena,Matrix,Service A,Closed,Medium,Medium,Medium,Low,2025-09-03T14:37:23.000000,2025-09-03T17:37:23.000000,2025-09-04T23:37:23.000000,0,2,Wednesday,1
CR-22452,Unexpected lockout flagged during Privileged Access re-validation.,Facilities,Captain America,Captain America,Avengers,Service C,Closed,High,Critical,High,High,2025-09-03T12:39:12.000000,2025-09-03T18:39:12.000000,2025-09-04T00:39:12.000000,0,5,Wednesday,1
CR-22453,Keylogger activity detected on privileged employee machine.,Hardware,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,High,Medium,High,2025-09-03T18:24:24.000000,2025-09-03T22:24:24.000000,2025-09-04T07:24:24.000000,0,3,Wednesday,1
CR-22454,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Data,Hulk,Hulk,Avengers,Service A,Closed,High,Medium,Low,Medium,2025-09-03T00:19:31.000000,2025-09-03T04:19:31.000000,2025-09-03T23:19:31.000000,0,1,Wednesday,1
CR-22455,High errors detected due to outdated system protocols.,Network,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-09-03T09:56:06.000000,2025-09-03T14:56:06.000000,2025-09-04T22:56:06.000000,0,2,Wednesday,1
CR-22456,Cloud instance failed synchronization with on-prem DB cluster.,Facilities,Neo,Neo,Matrix,Service B,Closed,Medium,Critical,Medium,Medium,2025-09-03T18:15:48.000000,2025-09-04T02:15:48.000000,2025-09-04T10:15:48.000000,0,4,Wednesday,1
CR-22457,Content management breach flagged in cross-routed traffic diagnostic monitors.,Access,Hulk,Hulk,Avengers,Service A,Closed,High,Critical,High,High,2025-09-03T22:05:10.000000,2025-09-04T04:05:10.000000,2025-09-04T12:05:10.000000,0,3,Wednesday,1
CR-22458,Database server flagged with delays and query timeouts.,Network,Loki,Loki,Avengers,Service A,Closed,High,High,High,Medium,2025-09-03T09:26:25.000000,2025-09-03T11:26:25.000000,2025-09-04T06:26:25.000000,0,2,Wednesday,1
CR-22459,Failed robot order execution due to unexpected timeout conditions.,Access,Captain America,Captain America,Avengers,Service B,Closed,Medium,Critical,High,High,2025-09-03T05:12:13.000000,2025-09-03T09:12:13.000000,2025-09-03T15:12:13.000000,0,5,Wednesday,1
CR-22460,Cloud instance failed synchronization with on-prem DB cluster.,Facilities,Iron Man,Iron Man,Avengers,Service A,In Progress,Low,Low,Low,Low,2025-09-03T17:42:21.000000,2025-09-03T22:42:21.000000,,0,1,Wednesday,1
CR-22461,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Data,Thor,Thor,Avengers,Service C,Closed,Medium,Critical,High,High,2025-09-03T16:47:29.000000,2025-09-03T23:47:29.000000,2025-09-04T03:47:29.000000,0,3,Wednesday,1
CR-22462,Database rollback failed due to corrupted backup imports.,Access,Captain America,Captain America,Avengers,Service A,In Progress,Low,High,High,Low,2025-09-03T18:19:42.000000,2025-09-04T00:19:42.000000,,0,2,Wednesday,1
CR-22463,Repeated failed ping attempts logged for external endpoint.,Complaint,Batman,Batman,Matrix,Service A,Closed,High,Medium,Medium,Low,2025-09-03T07:58:48.000000,2025-09-03T13:58:48.000000,2025-09-04T18:58:48.000000,0,2,Wednesday,1
CR-22464,Repeated failed ping attempts logged for external endpoint.,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,High,Medium,Medium,2025-09-03T12:26:57.000000,2025-09-03T15:26:57.000000,2025-09-04T08:26:57.000000,0,3,Wednesday,1
CR-22465,Suspicious behavior flagged in user login analytics.,Access,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-09-03T11:57:52.000000,2025-09-03T13:57:52.000000,2025-09-04T21:57:52.000000,0,2,Wednesday,1
CR-22466,Keylogger activity detected on privileged employee machine.,Access,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Low,Low,Low,2025-09-03T08:30:48.000000,2025-09-03T14:30:48.000000,2025-09-05T09:30:48.000000,0,0,Wednesday,1
CR-22467,Critical patch missing scheduled updates on key systems.,Data,Iron Man,Iron Man,Avengers,Service C,Closed,High,Critical,High,Medium,2025-09-03T14:22:26.000000,2025-09-03T18:22:26.000000,2025-09-04T01:22:26.000000,0,3,Wednesday,1
CR-22468,DDoS mitigation triggered during heavy external activity.,Failure,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Critical,High,High,2025-09-03T21:22:28.000000,2025-09-04T03:22:28.000000,2025-09-04T12:22:28.000000,0,4,Wednesday,1
CR-22469,Multi-factor authentication failure for privileged accounts.,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Critical,High,High,2025-09-03T22:21:18.000000,2025-09-04T04:21:18.000000,2025-09-04T11:21:18.000000,0,3,Wednesday,1
CR-22470,Unauthorized session hijack on application server.,Facilities,Captain America,Captain America,Avengers,Service C,Closed,High,Medium,Low,Medium,2025-09-03T03:37:50.000000,2025-09-03T05:37:50.000000,2025-09-03T23:37:50.000000,0,2,Wednesday,1
CR-22471,Malware protection disabled on user workstation.,Complaint,Loki,Loki,Avengers,Service B,Closed,Low,Low,Low,Low,2025-09-03T13:40:42.000000,2025-09-03T16:40:42.000000,2025-09-05T16:40:42.000000,0,0,Wednesday,1
CR-22472,Unauthorized session hijack on application server.,Software,Thor,Thor,Avengers,Service B,Closed,Low,Medium,Medium,Medium,2025-09-03T21:22:20.000000,2025-09-04T01:22:20.000000,2025-09-04T16:22:20.000000,1,1,Wednesday,0
CR-22473,Database server flagged with delays and query timeouts.,Data,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,High,Medium,High,2025-09-03T08:45:35.000000,2025-09-03T16:45:35.000000,2025-09-04T05:45:35.000000,0,3,Wednesday,1
CR-22474,High in-memory data requests overloaded server processing.,Hardware,Captain America,Captain America,Avengers,Service B,Closed,High,Low,Low,Low,2025-09-03T20:43:40.000000,2025-09-04T01:43:40.000000,2025-09-06T03:43:40.000000,0,0,Wednesday,1
CR-22475,Service outage detected with no connection to database.,Hardware,Spiderman,Spiderman,Avengers II,Service C,Closed,Low,Low,Low,Low,2025-09-03T10:17:44.000000,2025-09-03T17:17:44.000000,2025-09-05T01:17:44.000000,0,0,Wednesday,1
CR-22476,Request errors logged during cloud synchronization monitoring stages flagged aggregations indicating fallback overload metric stages high-level.,Failure,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Low,Low,Low,2025-09-03T07:31:22.000000,2025-09-03T15:31:22.000000,2025-09-05T09:31:22.000000,0,1,Wednesday,1
CR-22477,Unauthorized access attempt detected on admin portal.,Access,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,High,High,High,2025-09-03T14:51:22.000000,2025-09-03T17:51:22.000000,2025-09-04T04:51:22.000000,0,2,Wednesday,1
CR-22478,File permissions misconfigured; access denied on critical assets.,Access,John Wick,John Wick,Matrix,Service B,Closed,High,High,High,High,2025-09-03T13:06:36.000000,2025-09-03T19:06:36.000000,2025-09-04T06:06:36.000000,0,2,Wednesday,1
CR-22479,Failed login attempts detected from multiple locations.,Failure,Captain America,Captain America,Avengers,Service C,On Hold,Low,Critical,High,High,2025-09-03T02:01:04.000000,,,0,5,Wednesday,1
CR-22480,ARP spoofing detected during endpoint network scans.,Failure,Batman,Batman,Matrix,Service A,Closed,Low,Low,Low,Low,2025-09-03T23:46:36.000000,2025-09-04T04:46:36.000000,2025-09-06T16:46:36.000000,0,1,Wednesday,1
CR-22481,Repeated failed ping attempts logged for external endpoint.,Complaint,Thor,Thor,Avengers,Service B,Closed,High,Medium,Medium,Medium,2025-09-03T13:17:54.000000,2025-09-03T18:17:54.000000,2025-09-04T11:17:54.000000,0,2,Wednesday,1
CR-22482,Failed login attempts detected from multiple locations.,Access,Loki,Loki,Avengers,Service C,Closed,Medium,Low,Low,Low,2025-09-03T22:43:08.000000,2025-09-04T01:43:08.000000,2025-09-06T01:43:08.000000,0,0,Wednesday,1
CR-22483,Power failure simulation triggered during red team activity.,Hardware,Spiderman,Spiderman,Avengers II,Service A,Closed,Low,Critical,High,Medium,2025-09-03T12:16:36.000000,2025-09-03T18:16:36.000000,2025-09-03T19:16:36.000000,0,4,Wednesday,1
CR-22484,Spam detection flagged phishing email within response actions.,Software,Hulk,Hulk,Avengers,Service A,Closed,Low,Critical,High,High,2025-09-03T10:56:44.000000,2025-09-03T16:56:44.000000,2025-09-03T23:56:44.000000,0,4,Wednesday,1
