Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-2841,Scheduled batch jobs failing intermittently without clear error,Access,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,Critical,Medium,High,2025-07-08T16:56:44.000000,2025-07-08T22:56:44.000000,2025-07-09T04:56:44.000000,1,5,Tuesday,0
CR-2842,Recurring disk space shortages on application servers,Software,John Wick,John Wick,Matrix,Service A,Closed,High,Medium,Medium,Medium,2025-07-08T13:43:52.000000,2025-07-08T20:43:52.000000,2025-07-10T04:43:52.000000,1,1,Tuesday,0
CR-2843,Unreliable backup completion for certain file shares,Software,Captain America,Captain America,Avengers,Service A,New,High,High,High,High,2025-07-08T20:28:50.000000,,,0,2,Tuesday,1
CR-2844,Intermittent email delivery delays to external domains,Data,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,High,High,Medium,2025-07-08T03:16:14.000000,2025-07-08T10:16:14.000000,2025-07-08T20:16:14.000000,0,3,Tuesday,1
CR-2845,Session timeouts occurring too frequently for web application,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Low,Medium,Medium,Medium,2025-07-08T14:50:39.000000,2025-07-08T21:50:39.000000,2025-07-09T23:50:39.000000,0,2,Tuesday,1
CR-2846,Unreliable backup completion for certain file shares,Hardware,Hulk,Hulk,Avengers,Service A,In Progress,High,High,High,Low,2025-07-08T21:11:47.000000,2025-07-09T03:11:47.000000,,1,2,Tuesday,0
CR-2847,Random loss of mapped network drives on login,Software,Batman,Batman,Matrix,Service C,Closed,Low,High,High,High,2025-07-08T22:51:03.000000,2025-07-09T02:51:03.000000,2025-07-10T02:51:03.000000,0,2,Tuesday,1
CR-2848,Unstable Wi-Fi coverage in specific office area,Hardware,Neo,Neo,Matrix,Service B,Closed,Low,Low,Low,Low,2025-07-08T03:30:38.000000,2025-07-08T10:30:38.000000,2025-07-10T09:30:38.000000,1,1,Tuesday,0
CR-2849,Intermittent network connectivity issues reported by multiple users,Network,Hulk,Hulk,Avengers,Service B,Closed,Low,Medium,Medium,Medium,2025-07-08T21:46:03.000000,2025-07-09T03:46:03.000000,2025-07-10T03:46:03.000000,1,1,Tuesday,0
CR-2850,Intermittent login issues after password changes,Facilities,Iron Man,Iron Man,Avengers,Service A,Closed,Low,Critical,High,High,2025-07-08T22:12:25.000000,2025-07-09T04:12:25.000000,2025-07-09T12:12:25.000000,0,5,Tuesday,1
CR-2851,Recurring DNS resolution failures for internal hostnames,Software,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Medium,High,Medium,Medium,2025-07-08T08:22:52.000000,2025-07-08T15:22:52.000000,2025-07-09T10:22:52.000000,0,3,Tuesday,1
CR-2852,Recurring printing failures for specific printer models,Access,Batman,Batman,Matrix,Service B,Closed,High,Medium,Medium,Medium,2025-07-08T02:30:18.000000,2025-07-08T10:30:18.000000,2025-07-09T13:30:18.000000,0,2,Tuesday,1
CR-2853,Inconsistent synchronization between production and reporting databases,Software,Shang Chi,Shang Chi,Avengers II,Service C,Closed,High,High,Medium,Medium,2025-07-08T23:47:22.000000,2025-07-09T04:47:22.000000,2025-07-09T15:47:22.000000,0,2,Tuesday,1
CR-2854,Recurring performance issues on storage system,Access,Neo,Neo,Matrix,Service B,Closed,High,High,High,High,2025-07-08T07:00:37.000000,2025-07-08T10:00:37.000000,2025-07-08T20:00:37.000000,1,2,Tuesday,0
CR-2855,Random loss of mapped network drives on login,Data,Spiderman,Spiderman,Avengers II,Service C,New,Low,Medium,Medium,Low,2025-07-08T18:01:27.000000,,,0,1,Tuesday,1
CR-2856,Periodic high CPU usage on database server causing slow queries,Complaint,Thor,Thor,Avengers,Service A,Closed,High,High,High,Medium,2025-07-08T13:43:34.000000,2025-07-08T17:43:34.000000,2025-07-09T05:43:34.000000,0,3,Tuesday,1
CR-2857,Periodic issues with remote desktop sessions not reconnecting,Software,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Medium,Low,Medium,2025-07-08T12:10:05.000000,2025-07-08T19:10:05.000000,2025-07-09T07:10:05.000000,0,1,Tuesday,1
CR-2858,Random application crashes on client workstations,Software,Thor,Thor,Avengers,Service B,Closed,Medium,High,High,Low,2025-07-08T08:53:07.000000,2025-07-08T11:53:07.000000,2025-07-09T10:53:07.000000,0,3,Tuesday,1
CR-2859,Periodic high CPU usage on database server causing slow queries,Failure,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,Low,Low,Low,2025-07-08T22:47:30.000000,2025-07-09T01:47:30.000000,2025-07-11T13:47:30.000000,0,0,Tuesday,1
CR-2860,Intermittent email delivery delays to external domains,Network,Captain America,Captain America,Avengers,Service A,Closed,High,Critical,High,High,2025-07-08T20:00:16.000000,2025-07-09T03:00:16.000000,2025-07-09T09:00:16.000000,0,5,Tuesday,1
CR-2861,Inconsistent synchronization between production and reporting databases,Failure,John Wick,John Wick,Matrix,Service A,Closed,High,Low,Low,Low,2025-07-08T06:53:30.000000,2025-07-08T11:53:30.000000,2025-07-10T05:53:30.000000,0,0,Tuesday,1
CR-2862,Recurring disk space shortages on application servers,Access,Spiderman,Spiderman,Avengers II,Service B,In Progress,High,Critical,High,Medium,2025-07-08T12:15:51.000000,2025-07-08T18:15:51.000000,,0,3,Tuesday,1
CR-2863,Inconsistent permission errors on shared folders,Access,Thor,Thor,Avengers,Service C,Closed,High,Low,Low,Low,2025-07-08T10:54:41.000000,2025-07-08T17:54:41.000000,2025-07-10T20:54:41.000000,0,0,Tuesday,1
CR-2864,Intermittent failures when connecting to external partner systems,Facilities,Shang Chi,Shang Chi,Avengers II,Service A,Closed,High,High,Medium,Medium,2025-07-08T02:15:01.000000,2025-07-08T09:15:01.000000,2025-07-09T01:15:01.000000,0,3,Tuesday,1
CR-2865,Inconsistent application behavior after automated updates,Complaint,Captain America,Captain America,Avengers,Service A,Closed,Low,High,High,Medium,2025-07-08T10:31:07.000000,2025-07-08T18:31:07.000000,2025-07-09T13:31:07.000000,0,3,Tuesday,1
CR-2866,Recurring SSL certificate errors for internal applications,Access,Neo,Neo,Matrix,Service C,Closed,High,Low,Low,Low,2025-07-08T13:43:46.000000,2025-07-08T21:43:46.000000,2025-07-10T12:43:46.000000,0,0,Tuesday,1
CR-2867,Slow file access on shared network drives during business hours,Network,Hulk,Hulk,Avengers,Service B,Closed,Low,Low,Low,Low,2025-07-08T21:35:42.000000,2025-07-09T04:35:42.000000,2025-07-10T18:35:42.000000,0,1,Tuesday,1
CR-2868,Inconsistent permission errors on shared folders,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-07-08T12:13:37.000000,2025-07-08T15:13:37.000000,2025-07-10T03:13:37.000000,0,1,Tuesday,1
CR-2869,Recurring DNS resolution failures for internal hostnames,Data,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,Low,Low,Low,2025-07-09T16:30:27.000000,2025-07-09T23:30:27.000000,2025-07-12T00:30:27.000000,1,0,Wednesday,0
CR-2870,Random loss of mapped network drives on login,Failure,Iron Man,Iron Man,Avengers,Service B,In Progress,High,Critical,High,High,2025-07-09T19:59:12.000000,2025-07-09T21:59:12.000000,,1,5,Wednesday,0
CR-2871,Intermittent network connectivity issues reported by multiple users,Data,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,High,High,High,Medium,2025-07-09T10:44:44.000000,2025-07-09T18:44:44.000000,2025-07-10T16:44:44.000000,1,2,Wednesday,0
CR-2872,Slow file access on shared network drives during business hours,Facilities,Loki,Loki,Avengers,Service B,Closed,High,Medium,Medium,Medium,2025-07-09T23:25:07.000000,2025-07-10T07:25:07.000000,2025-07-11T03:25:07.000000,1,1,Wednesday,0
CR-2873,Periodic failures in monitoring alerts delivery,Failure,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,Critical,High,High,2025-07-09T22:14:34.000000,2025-07-10T03:14:34.000000,2025-07-10T12:14:34.000000,0,4,Wednesday,1
CR-2874,Random disconnections from database for application services,Access,John Cena,John Cena,Matrix,Service A,Closed,High,Medium,Low,Low,2025-07-09T01:16:56.000000,2025-07-09T08:16:56.000000,2025-07-10T04:16:56.000000,0,2,Wednesday,1
CR-2875,Random failures in software deployment to endpoints,Network,Batman,Batman,Matrix,Service C,Closed,Medium,Medium,Medium,Low,2025-07-09T03:45:18.000000,2025-07-09T06:45:18.000000,2025-07-10T00:45:18.000000,0,2,Wednesday,1
CR-2876,Recurring SSL certificate errors for internal applications,Network,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Low,Low,Low,2025-07-09T20:13:46.000000,2025-07-10T02:13:46.000000,2025-07-12T14:13:46.000000,0,1,Wednesday,1
CR-2877,Random loss of mapped network drives on login,Failure,John Cena,John Cena,Matrix,Service A,Closed,High,Medium,Medium,Low,2025-07-09T11:20:51.000000,2025-07-09T17:20:51.000000,2025-07-10T15:20:51.000000,1,1,Wednesday,0
CR-2878,Recurring SSL certificate errors for internal applications,Facilities,Loki,Loki,Avengers,Service B,Closed,Low,High,High,High,2025-07-09T00:04:31.000000,2025-07-09T03:04:31.000000,2025-07-10T03:04:31.000000,0,2,Wednesday,1
CR-2879,Intermittent network connectivity issues reported by multiple users,Hardware,Hulk,Hulk,Avengers,Service B,Closed,High,Low,Low,Low,2025-07-09T00:57:41.000000,2025-07-09T06:57:41.000000,2025-07-12T06:57:41.000000,1,1,Wednesday,0
CR-2880,Random failures in software deployment to endpoints,Access,Thor,Thor,Avengers,Service B,Closed,Low,Critical,High,Medium,2025-07-09T21:48:53.000000,2025-07-10T05:48:53.000000,2025-07-10T16:48:53.000000,1,4,Wednesday,0
CR-2881,Scheduled batch jobs failing intermittently without clear error,Hardware,Spiderman,Spiderman,Avengers II,Service C,Closed,Low,Low,Low,Low,2025-07-09T16:42:26.000000,2025-07-09T21:42:26.000000,2025-07-10T23:42:26.000000,0,0,Wednesday,1
CR-2882,Random failures in software deployment to endpoints,Access,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,High,Medium,High,2025-07-09T20:33:41.000000,2025-07-10T02:33:41.000000,2025-07-10T12:33:41.000000,1,2,Wednesday,0
CR-2883,Intermittent failures when connecting to external partner systems,Failure,Captain America,Captain America,Avengers,Service B,Closed,High,Medium,Medium,Medium,2025-07-09T15:37:14.000000,2025-07-09T20:37:14.000000,2025-07-10T11:37:14.000000,0,2,Wednesday,1
CR-2884,Random application crashes on client workstations,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Medium,High,High,High,2025-07-09T15:26:57.000000,2025-07-09T22:26:57.000000,2025-07-10T17:26:57.000000,0,2,Wednesday,1
CR-2885,Recurring disk space shortages on application servers,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,High,High,2025-07-09T04:08:33.000000,2025-07-09T11:08:33.000000,2025-07-09T22:08:33.000000,0,2,Wednesday,1
CR-2886,Intermittent authentication failures for single sign-on,Hardware,Batman,Batman,Matrix,Service B,Closed,High,Low,Low,Low,2025-07-10T13:42:05.000000,2025-07-10T17:42:05.000000,2025-07-11T22:42:05.000000,0,0,Thursday,1
CR-2887,Recurring problems with email calendar synchronization,Data,Hulk,Hulk,Avengers,Service C,Closed,High,Low,Low,Low,2025-07-10T06:54:12.000000,2025-07-10T10:54:12.000000,2025-07-11T18:54:12.000000,1,1,Thursday,0
CR-2888,Periodic issues with remote desktop sessions not reconnecting,Software,Thor,Thor,Avengers,Service B,Closed,Low,Critical,High,High,2025-07-10T21:31:19.000000,2025-07-11T01:31:19.000000,2025-07-11T11:31:19.000000,0,3,Thursday,1
CR-2889,Unstable Wi-Fi coverage in specific office area,Access,John Cena,John Cena,Matrix,Service B,Closed,Medium,High,High,Medium,2025-07-10T00:53:34.000000,2025-07-10T02:53:34.000000,2025-07-10T20:53:34.000000,1,2,Thursday,0
CR-2890,Slow file access on shared network drives during business hours,Hardware,Captain America,Captain America,Avengers,Service B,Closed,High,Critical,High,High,2025-07-10T08:13:19.000000,2025-07-10T10:13:19.000000,2025-07-10T19:13:19.000000,0,5,Thursday,1
CR-2891,Intermittent access issues to HR web portal,Facilities,Captain America,Captain America,Avengers,Service A,Closed,High,Critical,High,High,2025-07-10T19:34:10.000000,2025-07-11T00:34:10.000000,2025-07-11T04:34:10.000000,0,3,Thursday,1
CR-2892,Intermittent access issues to HR web portal,Complaint,Spiderman,Spiderman,Avengers II,Service B,New,High,Medium,Medium,Low,2025-07-10T10:09:49.000000,,,0,1,Thursday,1
CR-2893,Recurring DNS resolution failures for internal hostnames,Hardware,Thor,Thor,Avengers,Service A,Closed,High,Critical,High,Medium,2025-07-10T01:58:56.000000,2025-07-10T05:58:56.000000,2025-07-10T06:58:56.000000,0,4,Thursday,1
CR-2894,Random application crashes on client workstations,Failure,Spiderman,Spiderman,Avengers II,Service C,Closed,High,High,Medium,Medium,2025-07-11T02:03:55.000000,2025-07-11T04:03:55.000000,2025-07-12T00:03:55.000000,0,3,Friday,1
CR-2895,Periodic failures in monitoring alerts delivery,Software,Neo,Neo,Matrix,Service C,Closed,High,Medium,Low,Medium,2025-07-11T14:35:37.000000,2025-07-11T17:35:37.000000,2025-07-13T00:35:37.000000,0,1,Friday,1
CR-2896,Intermittent failures of web proxy authentication,Complaint,Loki,Loki,Avengers,Service B,Closed,High,Critical,High,High,2025-07-11T04:15:51.000000,2025-07-11T11:15:51.000000,2025-07-11T21:15:51.000000,0,4,Friday,1
CR-2897,Recurring SSL certificate errors for internal applications,Facilities,Neo,Neo,Matrix,Service A,Closed,Medium,Low,Low,Low,2025-07-11T14:55:55.000000,2025-07-11T19:55:55.000000,2025-07-14T02:55:55.000000,0,0,Friday,1
CR-2898,Inconsistent application behavior after automated updates,Software,Spiderman,Spiderman,Avengers II,Service A,Closed,Low,High,High,High,2025-07-11T20:29:18.000000,2025-07-12T00:29:18.000000,2025-07-12T22:29:18.000000,0,3,Friday,1
CR-2899,Intermittent access issues to HR web portal,Hardware,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Medium,Medium,Medium,2025-07-11T15:33:56.000000,2025-07-11T18:33:56.000000,2025-07-13T04:33:56.000000,1,1,Friday,0
CR-2900,Intermittent failures of web proxy authentication,Hardware,Thor,Thor,Avengers,Service C,Closed,Medium,High,Medium,High,2025-07-11T18:03:59.000000,2025-07-11T21:03:59.000000,2025-07-12T19:03:59.000000,0,3,Friday,1
CR-2901,Recurring disk space shortages on application servers,Failure,John Wick,John Wick,Matrix,Service C,Closed,High,Critical,High,High,2025-07-11T02:01:55.000000,2025-07-11T04:01:55.000000,2025-07-11T06:01:55.000000,0,3,Friday,1
CR-2902,Intermittent email delivery delays to external domains,Complaint,Shang Chi,Shang Chi,Avengers II,Service A,Closed,High,Critical,High,High,2025-07-11T06:08:48.000000,2025-07-11T09:08:48.000000,2025-07-11T14:08:48.000000,0,5,Friday,1
CR-2903,Random loss of mapped network drives on login,Data,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Medium,High,Medium,Low,2025-07-11T21:05:43.000000,2025-07-12T02:05:43.000000,2025-07-13T01:05:43.000000,0,2,Friday,1
CR-2904,Recurring printing failures for specific printer models,Software,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Medium,Low,Medium,2025-07-11T03:38:07.000000,2025-07-11T10:38:07.000000,2025-07-12T03:38:07.000000,0,2,Friday,1
CR-2905,Recurring performance issues on storage system,Access,Loki,Loki,Avengers,Service B,Closed,High,High,High,High,2025-07-11T02:04:49.000000,2025-07-11T05:04:49.000000,2025-07-11T23:04:49.000000,0,3,Friday,1
CR-2906,Random application crashes on client workstations,Hardware,Batman,Batman,Matrix,Service B,Closed,Medium,Critical,High,High,2025-07-12T19:04:59.000000,2025-07-12T23:04:59.000000,2025-07-13T00:04:59.000000,0,4,Saturday,1
CR-2907,Intermittent login issues after password changes,Failure,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,High,High,High,High,2025-07-12T18:01:10.000000,2025-07-12T23:01:10.000000,2025-07-13T20:01:10.000000,0,2,Saturday,1
CR-2908,Intermittent VoIP call quality issues and audio dropouts,Network,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,Medium,Low,Low,2025-07-12T15:39:30.000000,2025-07-12T19:39:30.000000,2025-07-13T10:39:30.000000,0,2,Saturday,1
CR-2909,Random freezing of operating system on virtual desktops,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Critical,High,High,2025-07-12T04:26:19.000000,2025-07-12T08:26:19.000000,2025-07-12T09:26:19.000000,1,5,Saturday,0
CR-2910,Intermittent login issues after password changes,Facilities,Thor,Thor,Avengers,Service A,Closed,Low,Critical,High,High,2025-07-12T13:39:30.000000,2025-07-12T20:39:30.000000,2025-07-13T08:39:30.000000,0,3,Saturday,1
CR-2911,Unstable Wi-Fi coverage in specific office area,Access,John Wick,John Wick,Matrix,Service C,Closed,High,Low,Low,Low,2025-07-12T08:35:45.000000,2025-07-12T16:35:45.000000,2025-07-14T17:35:45.000000,0,1,Saturday,1
CR-2912,Unstable Wi-Fi coverage in specific office area,Facilities,Thor,Thor,Avengers,Service C,In Progress,Medium,Critical,High,High,2025-07-12T02:08:41.000000,2025-07-12T05:08:41.000000,,0,5,Saturday,1
CR-2913,Intermittent authentication failures for single sign-on,Software,Loki,Loki,Avengers,Service C,Closed,Medium,Medium,Low,Medium,2025-07-12T00:23:35.000000,2025-07-12T06:23:35.000000,2025-07-13T17:23:35.000000,1,1,Saturday,0
CR-2914,Frequent VPN disconnections during peak hours,Failure,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,High,Medium,High,2025-07-12T03:17:53.000000,2025-07-12T06:17:53.000000,2025-07-12T17:17:53.000000,0,2,Saturday,1
CR-2915,Inconsistent behavior of multi-factor authentication prompts,Failure,Thor,Thor,Avengers,Service B,On Hold,Low,Low,Low,Low,2025-07-12T18:12:15.000000,,,1,0,Saturday,0
CR-2916,Frequent issues with file version conflicts on shared drives,Access,Shang Chi,Shang Chi,Avengers II,Service A,Closed,High,Medium,Medium,Medium,2025-07-12T12:50:58.000000,2025-07-12T18:50:58.000000,2025-07-13T07:50:58.000000,0,1,Saturday,1
CR-2917,Inconsistent behavior of multi-factor authentication prompts,Network,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,Low,Low,Low,2025-07-13T04:44:17.000000,2025-07-13T12:44:17.000000,2025-07-14T19:44:17.000000,0,1,Sunday,1
CR-2918,Random failures in software deployment to endpoints,Failure,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Low,Low,Low,2025-07-13T03:47:21.000000,2025-07-13T11:47:21.000000,2025-07-16T00:47:21.000000,0,0,Sunday,1
CR-2919,Inconsistent permission errors on shared folders,Complaint,Loki,Loki,Avengers,Service A,Closed,High,Critical,High,High,2025-07-13T15:02:45.000000,2025-07-13T18:02:45.000000,2025-07-14T00:02:45.000000,0,5,Sunday,1
