Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Day
SR-0013618,Request configuration of email on mobile device,Failure,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Low,High,High,High,2025-05-30T19:33:14.000000,2025-05-31T02:33:14.000000,2025-05-31T14:33:14.000000,0,Friday
SR-0013619,Request replacement of damaged keyboard,Data,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,Low,Low,Low,2025-05-30T07:56:18.000000,2025-05-30T10:56:18.000000,2025-06-01T18:56:18.000000,1,Friday
SR-0013620,Request new laptop for employee onboarding,Data,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-05-30T19:59:43.000000,2025-05-31T01:59:43.000000,2025-05-31T19:59:43.000000,2,Friday
SR-0013621,Request creation of new project folder on file server,Network,Doctor Strange,Doctor Strange,Avengers II,Service C,New,Low,Medium,Medium,Medium,2025-05-30T06:31:33.000000,,,1,Friday
SR-0013622,Request replacement of damaged keyboard,Hardware,Thor,Thor,Avengers,Service C,Closed,Low,Critical,High,High,2025-05-30T23:40:55.000000,2025-05-31T03:40:55.000000,2025-05-31T15:40:55.000000,0,Friday
SR-0013623,Request new role assignment in CRM system,Access,Loki,Loki,Avengers,Service B,Closed,Low,Medium,Medium,Medium,2025-05-30T17:11:25.000000,2025-05-31T00:11:25.000000,2025-06-01T09:11:25.000000,4,Friday
SR-0013624,Request access to analytics platform,Data,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,High,High,Medium,2025-05-30T05:59:24.000000,2025-05-30T07:59:24.000000,2025-05-31T03:59:24.000000,3,Friday
SR-0013625,Request replacement of damaged keyboard,Data,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,Medium,Low,Medium,2025-05-30T07:49:42.000000,2025-05-30T15:49:42.000000,2025-05-31T11:49:42.000000,2,Friday
SR-0013626,Request new headset for VoIP phone,Hardware,Captain America,Captain America,Avengers,Service B,Closed,Medium,Critical,High,High,2025-05-30T23:16:00.000000,2025-05-31T03:16:00.000000,2025-05-31T15:16:00.000000,5,Friday
SR-0013627,Request change of default printer settings,Facilities,John Cena,John Cena,Matrix,Service C,Closed,Low,Medium,Medium,Medium,2025-05-31T02:32:34.000000,2025-05-31T05:32:34.000000,2025-06-01T05:32:34.000000,5,Saturday
SR-0013628,Request addition to email distribution group,Facilities,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,Medium,Low,Medium,2025-05-31T16:50:49.000000,2025-06-01T00:50:49.000000,2025-06-01T22:50:49.000000,5,Saturday
SR-0013629,Request access to internal SharePoint site,Access,Iron Man,Iron Man,Avengers,Service C,Closed,Low,High,Medium,High,2025-05-31T23:24:38.000000,2025-06-01T05:24:38.000000,2025-06-02T02:24:38.000000,3,Saturday
SR-0013630,Request access to internal training portal,Software,John Wick,John Wick,Matrix,Service C,Closed,Low,Medium,Low,Medium,2025-05-31T17:32:41.000000,2025-05-31T20:32:41.000000,2025-06-02T08:32:41.000000,4,Saturday
SR-0013631,Request change of default printer settings,Software,John Cena,John Cena,Matrix,Service C,Closed,Low,High,High,High,2025-05-31T22:35:42.000000,2025-06-01T01:35:42.000000,2025-06-01T21:35:42.000000,1,Saturday
SR-0013632,Request access to incident management dashboard,Failure,Thor,Thor,Avengers,Service C,Closed,High,Low,Low,Low,2025-05-31T11:16:39.000000,2025-05-31T16:16:39.000000,2025-06-01T17:16:39.000000,2,Saturday
SR-0013633,Request change of default browser on workstation,Data,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-05-31T09:28:01.000000,2025-05-31T12:28:01.000000,2025-06-01T02:28:01.000000,4,Saturday
SR-0013634,Request access to marketing file repository,Software,Captain America,Captain America,Avengers,Service A,New,Medium,Medium,Medium,Medium,2025-05-31T07:58:43.000000,,,5,Saturday
SR-0013635,Request creation of new Active Directory account,Network,Batman,Batman,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-05-31T18:27:56.000000,2025-06-01T00:27:56.000000,2025-06-02T03:27:56.000000,2,Saturday
SR-0013636,Request printing rights on departmental printer,Software,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,High,Medium,Low,Medium,2025-05-31T08:49:00.000000,2025-05-31T10:49:00.000000,2025-06-01T01:49:00.000000,5,Saturday
SR-0013637,Request update of contact details in IT systems,Software,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Low,Low,Low,2025-05-31T14:59:54.000000,2025-05-31T22:59:54.000000,2025-06-02T00:59:54.000000,3,Saturday
SR-0013638,Request access to HR system for new role,Facilities,John Wick,John Wick,Matrix,Service B,In Progress,Medium,Medium,Medium,Medium,2025-05-31T04:22:37.000000,2025-05-31T10:22:37.000000,,1,Saturday
SR-0013639,Request creation of new Active Directory account,Access,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Low,Low,Low,2025-05-31T23:07:02.000000,2025-06-01T05:07:02.000000,2025-06-02T23:07:02.000000,4,Saturday
SR-0013640,Request configuration of shared calendar for team,Software,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,Medium,Medium,Medium,2025-05-31T12:42:52.000000,2025-05-31T18:42:52.000000,2025-06-01T22:42:52.000000,2,Saturday
SR-0013641,Request new role assignment in CRM system,Complaint,Captain America,Captain America,Avengers,Service C,In Progress,High,High,High,High,2025-05-31T11:50:08.000000,2025-05-31T15:50:08.000000,,1,Saturday
SR-0013642,Request access to secure printing functionality,Software,Jack Sparrow,Jack Sparrow,Matrix,Service C,New,Low,Medium,Low,Medium,2025-05-31T01:11:09.000000,,,0,Saturday
SR-0013643,Request software upgrade to latest approved version,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Medium,Medium,Low,2025-05-31T06:59:47.000000,2025-05-31T14:59:47.000000,2025-06-01T07:59:47.000000,3,Saturday
SR-0013644,Request setup of new workstation at office desk,Failure,John Cena,John Cena,Matrix,Service C,Closed,Medium,High,High,Medium,2025-05-31T08:21:20.000000,2025-05-31T15:21:20.000000,2025-06-01T03:21:20.000000,2,Saturday
SR-0013645,Request change of time zone settings for user account,Data,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,Medium,2025-05-31T08:41:50.000000,2025-05-31T14:41:50.000000,2025-06-01T02:41:50.000000,4,Saturday
SR-0013646,Request unblocking of email attachment type,Network,Captain America,Captain America,Avengers,Service B,Closed,Low,High,High,High,2025-05-31T02:17:10.000000,2025-05-31T06:17:10.000000,2025-06-01T00:17:10.000000,5,Saturday
SR-0013647,Request change of default browser on workstation,Failure,Spiderman,Spiderman,Avengers II,Service C,On Hold,Low,High,Medium,High,2025-05-31T19:47:35.000000,,,2,Saturday
SR-0013648,Request change of user role in business application,Complaint,Neo,Neo,Matrix,Service B,Closed,High,Medium,Medium,Medium,2025-05-31T22:12:11.000000,2025-06-01T04:12:11.000000,2025-06-02T10:12:11.000000,4,Saturday
SR-0013649,Request creation of generic team account,Hardware,John Cena,John Cena,Matrix,Service C,Closed,Medium,High,High,High,2025-05-31T07:10:11.000000,2025-05-31T15:10:11.000000,2025-06-01T12:10:11.000000,3,Saturday
SR-0013650,Request change of default browser on workstation,Software,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Critical,High,High,2025-05-31T23:18:06.000000,2025-06-01T01:18:06.000000,2025-06-01T07:18:06.000000,1,Saturday
SR-0013651,Request access to remote desktop environment,Failure,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,High,Medium,Medium,Low,2025-05-31T03:30:39.000000,2025-05-31T05:30:39.000000,2025-06-01T06:30:39.000000,3,Saturday
SR-0013652,Request change of default printer settings,Facilities,Captain America,Captain America,Avengers,Service A,Closed,Medium,Low,Low,Low,2025-05-31T19:23:42.000000,2025-05-31T21:23:42.000000,2025-06-02T11:23:42.000000,5,Saturday
SR-0013653,Request change of default language in applications,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service C,On Hold,High,High,High,Low,2025-05-31T06:31:20.000000,,,3,Saturday
SR-0013654,Request configuration of network drive mapping,Network,Loki,Loki,Avengers,Service A,Closed,Medium,High,High,High,2025-05-31T00:36:40.000000,2025-05-31T05:36:40.000000,2025-05-31T20:36:40.000000,4,Saturday
SR-0013655,Request addition to security group for application access,Data,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,High,High,Medium,2025-05-31T11:19:07.000000,2025-05-31T14:19:07.000000,2025-05-31T20:19:07.000000,3,Saturday
SR-0013656,Request access to secure printing functionality,Hardware,Loki,Loki,Avengers,Service A,New,High,Medium,Medium,Medium,2025-05-31T23:25:06.000000,,,5,Saturday
SR-0013657,Request access to corporate Wi-Fi for guest user,Complaint,Spiderman,Spiderman,Avengers II,Service A,Closed,High,Low,Low,Low,2025-05-31T01:38:46.000000,2025-05-31T05:38:46.000000,2025-06-01T10:38:46.000000,5,Saturday
SR-0013658,Request access to HR system for new role,Network,Hulk,Hulk,Avengers,Service A,Closed,Low,Critical,High,High,2025-05-31T11:24:06.000000,2025-05-31T18:24:06.000000,2025-06-01T02:24:06.000000,2,Saturday
SR-0013659,Request remote access to on-premise application,Data,Hulk,Hulk,Avengers,Service B,Closed,High,Medium,Medium,Medium,2025-05-31T18:53:41.000000,2025-05-31T21:53:41.000000,2025-06-01T20:53:41.000000,5,Saturday
SR-0013660,Request creation of new project folder on file server,Software,Doctor Strange,Doctor Strange,Avengers II,Service A,In Progress,Medium,Medium,Low,Medium,2025-05-31T19:33:24.000000,2025-05-31T21:33:24.000000,,3,Saturday
SR-0013661,Request modification of access rights on shared folder,Hardware,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,Critical,High,High,2025-05-31T04:59:35.000000,2025-05-31T09:59:35.000000,2025-05-31T15:59:35.000000,2,Saturday
SR-0013662,Request replacement of broken laptop charger,Complaint,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,Medium,High,2025-05-31T00:12:56.000000,2025-05-31T08:12:56.000000,2025-05-31T23:12:56.000000,2,Saturday
SR-0013663,Request access to code repository,Data,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Medium,Critical,High,High,2025-05-31T08:58:38.000000,2025-05-31T12:58:38.000000,2025-05-31T17:58:38.000000,3,Saturday
SR-0013664,Request installation of PDF editor software,Complaint,Hulk,Hulk,Avengers,Service B,Closed,High,High,High,Low,2025-05-31T14:59:14.000000,2025-05-31T17:59:14.000000,2025-05-31T23:59:14.000000,3,Saturday
SR-0013665,Request access to shared network drive,Complaint,Shang Chi,Shang Chi,Avengers II,Service A,New,Low,High,High,High,2025-05-31T17:29:19.000000,,,5,Saturday
SR-0013666,Request new conference call bridge details,Complaint,Loki,Loki,Avengers,Service A,Closed,Medium,High,High,Medium,2025-05-31T08:24:21.000000,2025-05-31T14:24:21.000000,2025-06-01T12:24:21.000000,3,Saturday
SR-0013667,Request update of contact details in IT systems,Complaint,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,High,High,High,2025-05-31T09:04:53.000000,2025-05-31T11:04:53.000000,2025-06-01T07:04:53.000000,3,Saturday
SR-0013668,Request new virtual machine for project testing,Hardware,Iron Man,Iron Man,Avengers,Service C,New,Medium,Medium,Low,Low,2025-05-31T07:55:46.000000,,,1,Saturday
SR-0013669,Request new collaboration space in Teams,Network,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,High,High,High,2025-05-31T06:20:18.000000,2025-05-31T09:20:18.000000,2025-05-31T20:20:18.000000,4,Saturday
SR-0013670,Request configuration of network drive mapping,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,High,High,High,2025-05-31T15:37:38.000000,2025-05-31T22:37:38.000000,2025-06-01T19:37:38.000000,4,Saturday
SR-0013671,Request access to development environment,Data,Shang Chi,Shang Chi,Avengers II,Service A,Closed,Low,Medium,Medium,Medium,2025-05-31T18:50:00.000000,2025-06-01T00:50:00.000000,2025-06-02T06:50:00.000000,2,Saturday
SR-0013672,Request setup of automatic out-of-office reply,Access,John Cena,John Cena,Matrix,Service A,Closed,High,Low,Low,Low,2025-05-31T23:12:52.000000,2025-06-01T05:12:52.000000,2025-06-03T23:12:52.000000,5,Saturday
SR-0013673,Request update of contact details in IT systems,Network,Captain America,Captain America,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-05-31T16:06:24.000000,2025-05-31T23:06:24.000000,2025-06-02T05:06:24.000000,5,Saturday
SR-0013674,Request MFA activation for user account,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,Low,Low,Low,2025-05-31T12:17:19.000000,2025-05-31T16:17:19.000000,2025-06-01T17:17:19.000000,3,Saturday
SR-0013675,Request configuration of email on mobile device,Failure,Jack Sparrow,Jack Sparrow,Matrix,Service A,In Progress,Low,Critical,High,High,2025-05-31T10:08:11.000000,2025-05-31T15:08:11.000000,,0,Saturday
SR-0013676,Request modification of access rights on shared folder,Network,John Cena,John Cena,Matrix,Service A,Closed,High,High,Medium,Medium,2025-05-31T22:01:12.000000,2025-06-01T06:01:12.000000,2025-06-01T14:01:12.000000,3,Saturday
SR-0013677,Request configuration of email on mobile device,Hardware,Neo,Neo,Matrix,Service B,Closed,High,High,High,High,2025-05-31T04:52:19.000000,2025-05-31T06:52:19.000000,2025-05-31T23:52:19.000000,5,Saturday
SR-0013678,Request creation of generic team account,Access,Spiderman,Spiderman,Avengers II,Service A,Closed,Low,High,High,Medium,2025-05-31T18:53:59.000000,2025-05-31T23:53:59.000000,2025-06-01T05:53:59.000000,2,Saturday
SR-0013679,Request extension of mailbox storage quota,Software,Captain America,Captain America,Avengers,Service C,Closed,Medium,Medium,Medium,Medium,2025-05-31T18:37:02.000000,2025-06-01T01:37:02.000000,2025-06-02T12:37:02.000000,0,Saturday
SR-0013680,Request extension of mailbox storage quota,Data,Loki,Loki,Avengers,Service C,Closed,Low,Critical,High,High,2025-05-31T14:35:06.000000,2025-05-31T17:35:06.000000,2025-06-01T00:35:06.000000,5,Saturday
SR-0013681,Request access to remote desktop environment,Access,Iron Man,Iron Man,Avengers,Service B,Closed,High,Critical,High,High,2025-05-31T15:29:44.000000,2025-05-31T17:29:44.000000,2025-06-01T04:29:44.000000,4,Saturday
SR-0013682,Request modification of access rights on shared folder,Data,Loki,Loki,Avengers,Service B,Closed,Low,High,High,Medium,2025-05-31T20:22:25.000000,2025-06-01T04:22:25.000000,2025-06-01T15:22:25.000000,3,Saturday
SR-0013683,Request upgrade of laptop memory,Hardware,Iron Man,Iron Man,Avengers,Service C,New,Low,Medium,Medium,Medium,2025-05-31T12:48:07.000000,,,0,Saturday
SR-0013684,Request access to analytics platform,Network,Batman,Batman,Matrix,Service A,Closed,High,Medium,Medium,Medium,2025-05-31T02:21:55.000000,2025-05-31T06:21:55.000000,2025-06-01T14:21:55.000000,3,Saturday
SR-0013685,Request shared mailbox creation for team,Access,Hulk,Hulk,Avengers,Service B,Closed,Low,Low,Low,Low,2025-05-31T07:07:00.000000,2025-05-31T10:07:00.000000,2025-06-01T15:07:00.000000,2,Saturday
SR-0013686,Request new phone extension for employee,Data,Iron Man,Iron Man,Avengers,Service C,In Progress,High,Critical,High,High,2025-05-31T08:25:26.000000,2025-05-31T14:25:26.000000,,1,Saturday
SR-0013687,Request new conference call bridge details,Access,John Wick,John Wick,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-05-31T19:09:46.000000,2025-05-31T21:09:46.000000,2025-06-01T18:09:46.000000,3,Saturday
SR-0013688,Request upgrade from standard to power user profile,Access,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Medium,Low,Low,2025-05-31T01:33:08.000000,2025-05-31T09:33:08.000000,2025-06-01T09:33:08.000000,5,Saturday
SR-0013689,Request access to test environment databases,Access,Doctor Strange,Doctor Strange,Avengers II,Service C,New,High,High,Medium,Low,2025-05-31T05:34:43.000000,,,2,Saturday
SR-0013690,Request password reset for user account,Network,John Cena,John Cena,Matrix,Service B,In Progress,Low,Low,Low,Low,2025-05-31T10:35:42.000000,2025-05-31T14:35:42.000000,,0,Saturday
SR-0013691,Request access to secure printing functionality,Complaint,Neo,Neo,Matrix,Service B,Closed,Medium,Low,Low,Low,2025-05-31T23:40:41.000000,2025-06-01T02:40:41.000000,2025-06-02T04:40:41.000000,5,Saturday
SR-0013692,Request access to internal training portal,Network,Hulk,Hulk,Avengers,Service C,Closed,Low,Medium,Low,Medium,2025-05-31T11:18:45.000000,2025-05-31T14:18:45.000000,2025-06-02T02:18:45.000000,3,Saturday
SR-0013693,Request upgrade from standard to power user profile,Failure,Thor,Thor,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-05-31T18:05:01.000000,2025-06-01T01:05:01.000000,2025-06-02T22:05:01.000000,1,Saturday
SR-0013694,Request installation of approved software on workstation,Hardware,Iron Man,Iron Man,Avengers,Service C,Closed,High,Critical,Medium,High,2025-05-31T17:32:37.000000,2025-06-01T00:32:37.000000,2025-06-01T04:32:37.000000,2,Saturday
SR-0013695,Request access to project management tool,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-05-31T08:24:00.000000,2025-05-31T16:24:00.000000,2025-06-01T21:24:00.000000,1,Saturday
SR-0013696,Request access to finance application,Hardware,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,Medium,2025-05-31T11:40:44.000000,2025-05-31T14:40:44.000000,2025-05-31T20:40:44.000000,0,Saturday
SR-0013697,Request creation of new Active Directory account,Access,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,Medium,Medium,Low,2025-05-31T23:54:54.000000,2025-06-01T05:54:54.000000,2025-06-02T09:54:54.000000,0,Saturday
SR-0013698,Request replacement of broken laptop charger,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Medium,Medium,Medium,Low,2025-05-31T21:01:43.000000,2025-06-01T03:01:43.000000,2025-06-02T02:01:43.000000,5,Saturday
