Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,Risk,Urgency,Impact,State,Priority,Created,Day,Start Date,Closed,Reopen Count
CHG-0000689,Migrate user mailboxes to new email platform,Failure,Doctor Strange,Doctor Strange,Avengers II,Service A,High,Low,Low,Closed,Medium,2025-08-30T23:05:09.000000,Saturday,2025-08-31T06:05:09.000000,2025-08-31T10:05:09.000000,5
CHG-0000690,Change configuration of web application firewall policies,Facilities,Captain America,Captain America,Avengers,Service D,Low,Low,Medium,Closed,High,2025-08-30T12:01:10.000000,Saturday,2025-08-30T17:01:10.000000,2025-08-31T01:01:10.000000,1
CHG-0000691,Upgrade virtualization platform to latest version,Hardware,Spiderman,Spiderman,Avengers II,Service B,Low,High,High,Closed,Low,2025-08-30T05:34:56.000000,Saturday,2025-08-30T09:34:56.000000,2025-08-30T11:34:56.000000,4
CHG-0000692,Implement new access roles in identity management system,Hardware,Captain America,Captain America,Avengers,Service E,Medium,High,Low,Closed,Critical,2025-08-30T11:23:44.000000,Saturday,2025-08-30T13:23:44.000000,2025-08-30T23:23:44.000000,5
CHG-0000693,Adjust CPU and memory resources for virtual servers,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service B,Medium,High,Medium,Closed,Medium,2025-08-30T00:35:26.000000,Saturday,2025-08-30T02:35:26.000000,2025-08-30T16:35:26.000000,5
CHG-0000694,Implement firewall rule change for new service endpoint,Data,John Cena,John Cena,Matrix,Service B,Low,High,High,Closed,High,2025-08-31T19:08:24.000000,Sunday,2025-09-01T03:08:24.000000,2025-09-02T11:08:24.000000,1
CHG-0000695,Introduce new logging and monitoring rules for servers,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service B,Medium,Low,High,Closed,Medium,2025-08-31T19:44:04.000000,Sunday,2025-09-01T02:44:04.000000,2025-09-02T12:44:04.000000,4
CHG-0000696,Adjust monitoring thresholds for critical alerts,Access,Loki,Loki,Avengers,Service A,Low,Medium,Medium,Closed,Medium,2025-08-31T23:05:36.000000,Sunday,2025-09-01T04:05:36.000000,2025-09-02T08:05:36.000000,3
CHG-0000697,Migrate application from test to production environment,Facilities,Iron Man,Iron Man,Avengers,Service E,Low,High,High,New,Low,2025-08-31T14:34:39.000000,Sunday,,,0
CHG-0000698,Implement new software deployment package for endpoints,Access,Captain America,Captain America,Avengers,Service E,Medium,Low,Low,Closed,Medium,2025-08-31T16:15:34.000000,Sunday,2025-08-31T19:15:34.000000,2025-08-31T21:15:34.000000,1
CHG-0000699,Implement new software deployment package for endpoints,Complaint,Loki,Loki,Avengers,Service B,Medium,Medium,Low,New,High,2025-09-01T15:05:39.000000,Monday,,,5
CHG-0000700,Implement new change in batch file transfer process,Failure,Thor,Thor,Avengers,Service A,Low,High,High,Closed,High,2025-09-02T07:01:14.000000,Tuesday,2025-09-02T12:01:14.000000,2025-09-03T05:01:14.000000,5
CHG-0000701,Migrate application from test to production environment,Failure,Iron Man,Iron Man,Avengers,Service E,High,Medium,Low,Closed,Critical,2025-09-02T03:40:28.000000,Tuesday,2025-09-02T07:40:28.000000,2025-09-02T18:40:28.000000,3
CHG-0000702,Implement role-based access control for application,Software,Doctor Strange,Doctor Strange,Avengers II,Service E,Medium,High,High,Closed,Low,2025-09-02T01:02:07.000000,Tuesday,2025-09-02T03:02:07.000000,2025-09-03T11:02:07.000000,1
CHG-0000703,Update configuration for single sign-on integration,Network,Thor,Thor,Avengers,Service D,Medium,Medium,Low,Closed,High,2025-09-02T05:47:18.000000,Tuesday,2025-09-02T09:47:18.000000,2025-09-03T02:47:18.000000,0
CHG-0000704,Update API gateway rules for new service endpoints,Complaint,Iron Man,Iron Man,Avengers,Service A,Low,Low,Low,Closed,Medium,2025-09-02T14:50:31.000000,Tuesday,2025-09-02T20:50:31.000000,2025-09-03T05:50:31.000000,2
CHG-0000705,Implement role-based access control for application,Access,Iron Man,Iron Man,Avengers,Service A,Low,Medium,High,Closed,Medium,2025-09-03T18:25:27.000000,Wednesday,2025-09-04T01:25:27.000000,2025-09-04T05:25:27.000000,2
CHG-0000706,Replace legacy file server with new storage system,Failure,Iron Man,Iron Man,Avengers,Service E,Low,Medium,High,Closed,Medium,2025-09-04T18:48:48.000000,Thursday,2025-09-05T01:48:48.000000,2025-09-05T15:48:48.000000,4
CHG-0000707,Deploy new configuration for password self-service portal,Failure,Hulk,Hulk,Avengers,Service B,Low,High,Medium,Closed,High,2025-09-04T02:22:22.000000,Thursday,2025-09-04T08:22:22.000000,2025-09-05T07:22:22.000000,4
CHG-0000708,Migrate application from test to production environment,Facilities,Neo,Neo,Matrix,Service A,Medium,Low,High,Closed,Medium,2025-09-04T12:38:00.000000,Thursday,2025-09-04T15:38:00.000000,2025-09-05T17:38:00.000000,1
CHG-0000709,Update API gateway rules for new service endpoints,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service C,Low,Low,Medium,Closed,High,2025-09-04T11:02:35.000000,Thursday,2025-09-04T16:02:35.000000,2025-09-05T21:02:35.000000,3
CHG-0000710,Deploy new version of endpoint management agent,Failure,Hulk,Hulk,Avengers,Service B,Medium,Low,Medium,Closed,Critical,2025-09-05T10:45:16.000000,Friday,2025-09-05T16:45:16.000000,2025-09-05T23:45:16.000000,5
CHG-0000711,Change configuration of web application firewall policies,Software,Shang Chi,Shang Chi,Avengers II,Service E,Low,High,Low,Closed,High,2025-09-05T11:51:52.000000,Friday,2025-09-05T17:51:52.000000,2025-09-06T07:51:52.000000,4
CHG-0000712,Configure new high-availability cluster for database,Access,Spiderman,Spiderman,Avengers II,Service C,Low,High,High,Closed,Medium,2025-09-05T20:59:40.000000,Friday,2025-09-06T00:59:40.000000,2025-09-07T09:59:40.000000,4
CHG-0000713,Reconfigure backup schedule for critical databases,Software,Iron Man,Iron Man,Avengers,Service C,Low,High,Medium,Closed,High,2025-09-05T16:56:07.000000,Friday,2025-09-05T19:56:07.000000,2025-09-06T01:56:07.000000,4
CHG-0000714,Change DHCP scope settings for office network,Failure,Iron Man,Iron Man,Avengers,Service C,Low,Low,Low,Closed,High,2025-09-06T13:43:18.000000,Saturday,2025-09-06T16:43:18.000000,2025-09-07T12:43:18.000000,2
CHG-0000715,Deploy new configuration for password self-service portal,Hardware,John Wick,John Wick,Matrix,Service D,Low,Low,Medium,Closed,Critical,2025-09-06T20:51:08.000000,Saturday,2025-09-07T03:51:08.000000,2025-09-08T05:51:08.000000,4
CHG-0000716,Implement new password policy across domain,Hardware,Loki,Loki,Avengers,Service B,High,Low,Medium,Closed,High,2025-09-06T04:29:30.000000,Saturday,2025-09-06T06:29:30.000000,2025-09-06T08:29:30.000000,2
CHG-0000717,Upgrade virtualization platform to latest version,Access,Captain Marvel,Captain Marvel,Avengers II,Service D,Low,Medium,High,Closed,Medium,2025-09-07T20:33:47.000000,Sunday,2025-09-08T04:33:47.000000,2025-09-09T03:33:47.000000,0
CHG-0000718,Change configuration of web application firewall policies,Facilities,Thor,Thor,Avengers,Service B,Medium,Low,Low,Closed,Critical,2025-09-08T04:39:21.000000,Monday,2025-09-08T06:39:21.000000,2025-09-09T13:39:21.000000,5
CHG-0000719,Modify service account permissions for application,Failure,Spiderman,Spiderman,Avengers II,Service E,High,Medium,Low,Closed,Medium,2025-09-08T04:30:41.000000,Monday,2025-09-08T11:30:41.000000,2025-09-09T04:30:41.000000,1
CHG-0000720,Introduce new email disclaimer for outgoing messages,Failure,Iron Man,Iron Man,Avengers,Service D,Medium,Low,High,Closed,Critical,2025-09-09T03:24:24.000000,Tuesday,2025-09-09T05:24:24.000000,2025-09-09T17:24:24.000000,3
CHG-0000721,Implement new access roles in identity management system,Complaint,Hulk,Hulk,Avengers,Service C,High,Low,High,Closed,Medium,2025-09-09T07:31:08.000000,Tuesday,2025-09-09T12:31:08.000000,2025-09-09T20:31:08.000000,2
CHG-0000722,Change email gateway configuration for spam filtering,Complaint,Captain America,Captain America,Avengers,Service B,High,Medium,Low,On Hold,Medium,2025-09-10T08:31:20.000000,Wednesday,,,3
CHG-0000723,Reconfigure backup schedule for critical databases,Facilities,John Cena,John Cena,Matrix,Service A,Low,Medium,Medium,Closed,Medium,2025-09-10T08:36:41.000000,Wednesday,2025-09-10T14:36:41.000000,2025-09-11T05:36:41.000000,1
CHG-0000724,Modify backup retention period for file shares,Complaint,Loki,Loki,Avengers,Service D,Low,High,Low,Closed,Medium,2025-09-10T14:42:16.000000,Wednesday,2025-09-10T21:42:16.000000,2025-09-11T04:42:16.000000,5
CHG-0000725,Adjust CPU and memory resources for virtual servers,Hardware,Thor,Thor,Avengers,Service E,High,Medium,Low,Closed,Medium,2025-09-10T11:00:34.000000,Wednesday,2025-09-10T13:00:34.000000,2025-09-11T22:00:34.000000,4
CHG-0000726,Implement new software deployment package for endpoints,Access,Shang Chi,Shang Chi,Avengers II,Service C,Medium,Low,Medium,Closed,High,2025-09-10T20:00:34.000000,Wednesday,2025-09-11T04:00:34.000000,2025-09-12T06:00:34.000000,4
CHG-0000727,Update SSL/TLS certificates on web servers,Facilities,John Wick,John Wick,Matrix,Service E,High,Medium,Medium,Closed,High,2025-09-11T22:59:02.000000,Thursday,2025-09-12T05:59:02.000000,2025-09-13T13:59:02.000000,4
CHG-0000728,Enable multi-factor authentication for VPN users,Network,Loki,Loki,Avengers,Service C,High,Low,Medium,Closed,High,2025-09-11T07:35:12.000000,Thursday,2025-09-11T09:35:12.000000,2025-09-11T15:35:12.000000,5
CHG-0000729,Reconfigure service monitoring checks for new URLs,Access,Batman,Batman,Matrix,Service D,High,Medium,Low,Closed,Medium,2025-09-12T11:58:01.000000,Friday,2025-09-12T17:58:01.000000,2025-09-13T00:58:01.000000,4
CHG-0000730,Reconfigure application timeout settings,Access,Thor,Thor,Avengers,Service B,Medium,Medium,High,Closed,Medium,2025-09-12T14:38:00.000000,Friday,2025-09-12T22:38:00.000000,2025-09-13T05:38:00.000000,5
CHG-0000731,Change network routing for branch office connectivity,Complaint,Iron Man,Iron Man,Avengers,Service C,Medium,Low,High,Closed,High,2025-09-12T01:38:27.000000,Friday,2025-09-12T04:38:27.000000,2025-09-13T07:38:27.000000,2
CHG-0000732,Change scheduled job timing for batch processing,Network,Captain America,Captain America,Avengers,Service B,Medium,Low,Medium,Closed,High,2025-09-12T07:38:55.000000,Friday,2025-09-12T14:38:55.000000,2025-09-13T23:38:55.000000,4
CHG-0000733,Migrate user mailboxes to new email platform,Hardware,Iron Man,Iron Man,Avengers,Service C,Medium,Medium,Medium,Closed,Low,2025-09-13T10:12:03.000000,Saturday,2025-09-13T15:12:03.000000,2025-09-14T19:12:03.000000,1
CHG-0000734,Introduce new logging and monitoring rules for servers,Hardware,Thor,Thor,Avengers,Service A,Medium,Low,Medium,Closed,Low,2025-09-13T04:45:29.000000,Saturday,2025-09-13T06:45:29.000000,2025-09-13T13:45:29.000000,3
CHG-0000735,Change network routing for branch office connectivity,Facilities,John Cena,John Cena,Matrix,Service E,Medium,High,Medium,Closed,High,2025-09-13T20:44:10.000000,Saturday,2025-09-13T22:44:10.000000,2025-09-14T05:44:10.000000,1
CHG-0000736,Update API gateway rules for new service endpoints,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service B,Low,Medium,Low,In Progress,High,2025-09-13T14:28:17.000000,Saturday,2025-09-13T18:28:17.000000,,3
CHG-0000737,Implement role-based access control for application,Hardware,Spiderman,Spiderman,Avengers II,Service D,High,Low,Medium,Closed,High,2025-09-13T16:49:21.000000,Saturday,2025-09-13T21:49:21.000000,2025-09-14T19:49:21.000000,3
CHG-0000738,Introduce new logging and monitoring rules for servers,Failure,Batman,Batman,Matrix,Service A,Low,Medium,Low,Closed,Low,2025-09-14T05:56:20.000000,Sunday,2025-09-14T09:56:20.000000,2025-09-15T06:56:20.000000,3
CHG-0000739,Change network routing for branch office connectivity,Hardware,Batman,Batman,Matrix,Service E,Low,High,High,Closed,High,2025-09-14T21:07:30.000000,Sunday,2025-09-14T23:07:30.000000,2025-09-16T04:07:30.000000,0
CHG-0000740,Implement firewall rule change for new service endpoint,Software,Spiderman,Spiderman,Avengers II,Service D,Low,High,Low,Closed,High,2025-09-14T15:45:59.000000,Sunday,2025-09-14T22:45:59.000000,2025-09-15T00:45:59.000000,4
CHG-0000741,Apply monthly security patches to production servers,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service C,Low,High,High,Closed,High,2025-09-15T17:23:16.000000,Monday,2025-09-15T19:23:16.000000,2025-09-15T21:23:16.000000,0
CHG-0000742,Implement firewall rule change for new service endpoint,Complaint,John Cena,John Cena,Matrix,Service A,High,Medium,Medium,Closed,Low,2025-09-16T15:51:29.000000,Tuesday,2025-09-16T18:51:29.000000,2025-09-17T00:51:29.000000,3
CHG-0000743,Adjust monitoring thresholds for critical alerts,Network,Captain Marvel,Captain Marvel,Avengers II,Service C,Medium,Low,Medium,Closed,Medium,2025-09-16T18:26:32.000000,Tuesday,2025-09-17T01:26:32.000000,2025-09-17T04:26:32.000000,1
CHG-0000744,Migrate user mailboxes to new email platform,Access,Iron Man,Iron Man,Avengers,Service B,High,High,Medium,Closed,Medium,2025-09-17T00:29:14.000000,Wednesday,2025-09-17T08:29:14.000000,2025-09-18T16:29:14.000000,4
CHG-0000745,Reconfigure application timeout settings,Network,Doctor Strange,Doctor Strange,Avengers II,Service E,Low,Low,Low,Closed,High,2025-09-17T21:34:05.000000,Wednesday,2025-09-17T23:34:05.000000,2025-09-18T02:34:05.000000,1
CHG-0000746,Deploy new release of core banking application,Access,Captain Marvel,Captain Marvel,Avengers II,Service C,High,Low,Medium,Closed,Medium,2025-09-18T18:55:24.000000,Thursday,2025-09-19T01:55:24.000000,2025-09-19T03:55:24.000000,1
CHG-0000747,Modify backup retention period for file shares,Hardware,Neo,Neo,Matrix,Service E,High,High,High,Closed,High,2025-09-18T03:12:10.000000,Thursday,2025-09-18T06:12:10.000000,2025-09-19T12:12:10.000000,3
CHG-0000748,Deploy new release of core banking application,Complaint,Hulk,Hulk,Avengers,Service B,Low,Low,Low,Closed,Medium,2025-09-18T06:53:22.000000,Thursday,2025-09-18T12:53:22.000000,2025-09-19T19:53:22.000000,1
CHG-0000749,Change configuration of web application firewall policies,Software,John Cena,John Cena,Matrix,Service D,High,High,Medium,Closed,Low,2025-09-18T18:37:33.000000,Thursday,2025-09-18T22:37:33.000000,2025-09-19T12:37:33.000000,4
CHG-0000750,Introduce new logging and monitoring rules for servers,Failure,Captain Marvel,Captain Marvel,Avengers II,Service E,Low,Low,Medium,Closed,Low,2025-09-19T01:08:25.000000,Friday,2025-09-19T05:08:25.000000,2025-09-20T17:08:25.000000,4
CHG-0000751,Apply configuration changes to intrusion detection system,Access,Doctor Strange,Doctor Strange,Avengers II,Service E,Medium,Low,Low,Closed,Low,2025-09-19T05:33:04.000000,Friday,2025-09-19T13:33:04.000000,2025-09-20T14:33:04.000000,3
CHG-0000752,Apply configuration changes to intrusion detection system,Access,Hulk,Hulk,Avengers,Service A,High,Medium,Low,Closed,Low,2025-09-19T10:30:54.000000,Friday,2025-09-19T12:30:54.000000,2025-09-20T15:30:54.000000,0
CHG-0000753,Implement new password policy across domain,Software,Captain America,Captain America,Avengers,Service B,Low,High,Medium,Closed,Low,2025-09-19T19:32:17.000000,Friday,2025-09-20T02:32:17.000000,2025-09-21T13:32:17.000000,0
CHG-0000754,Reconfigure service monitoring checks for new URLs,Access,Captain America,Captain America,Avengers,Service B,Medium,Low,Low,Closed,Low,2025-09-19T18:32:41.000000,Friday,2025-09-19T22:32:41.000000,2025-09-20T10:32:41.000000,2
CHG-0000755,Introduce new logging and monitoring rules for servers,Data,John Wick,John Wick,Matrix,Service C,High,Medium,Low,On Hold,Medium,2025-09-20T17:07:47.000000,Saturday,,,3
CHG-0000756,Increase disk space allocation on application server,Software,Iron Man,Iron Man,Avengers,Service E,Low,Medium,Medium,Closed,Medium,2025-09-21T08:07:01.000000,Sunday,2025-09-21T16:07:01.000000,2025-09-22T04:07:01.000000,0
CHG-0000757,Update API gateway rules for new service endpoints,Complaint,Loki,Loki,Avengers,Service E,Medium,Medium,High,Closed,Medium,2025-09-21T12:57:28.000000,Sunday,2025-09-21T20:57:28.000000,2025-09-22T14:57:28.000000,1
CHG-0000758,Reconfigure service monitoring checks for new URLs,Hardware,Loki,Loki,Avengers,Service D,Low,Medium,Medium,Closed,Medium,2025-09-21T13:42:15.000000,Sunday,2025-09-21T17:42:15.000000,2025-09-22T15:42:15.000000,2
CHG-0000759,Implement new change in batch file transfer process,Failure,John Wick,John Wick,Matrix,Service E,High,Low,High,Closed,Medium,2025-09-21T02:30:36.000000,Sunday,2025-09-21T09:30:36.000000,2025-09-21T17:30:36.000000,0
CHG-0000760,Reconfigure service monitoring checks for new URLs,Data,Loki,Loki,Avengers,Service C,Low,High,High,Closed,Medium,2025-09-21T10:00:23.000000,Sunday,2025-09-21T18:00:23.000000,2025-09-21T21:00:23.000000,3
CHG-0000761,Apply configuration changes to intrusion detection system,Facilities,John Cena,John Cena,Matrix,Service B,Low,Medium,High,Closed,High,2025-09-22T13:51:45.000000,Monday,2025-09-22T21:51:45.000000,2025-09-23T07:51:45.000000,2
CHG-0000762,Update API gateway rules for new service endpoints,Access,Hulk,Hulk,Avengers,Service B,Low,Low,High,Closed,High,2025-09-22T23:59:11.000000,Monday,2025-09-23T05:59:11.000000,2025-09-23T12:59:11.000000,4
CHG-0000763,Modify VPN access policy for remote employees,Complaint,Loki,Loki,Avengers,Service D,Low,Medium,Medium,Closed,High,2025-09-22T21:23:16.000000,Monday,2025-09-23T00:23:16.000000,2025-09-24T00:23:16.000000,4
CHG-0000764,Change configuration of web application firewall policies,Hardware,Loki,Loki,Avengers,Service E,Low,High,High,Closed,Medium,2025-09-22T03:01:23.000000,Monday,2025-09-22T09:01:23.000000,2025-09-23T08:01:23.000000,3
CHG-0000765,Implement role-based access control for application,Failure,Captain America,Captain America,Avengers,Service B,High,Low,Low,Closed,Low,2025-09-23T09:40:43.000000,Tuesday,2025-09-23T13:40:43.000000,2025-09-24T21:40:43.000000,5
CHG-0000766,Change network routing for branch office connectivity,Access,Captain Marvel,Captain Marvel,Avengers II,Service D,Medium,Low,Medium,Closed,High,2025-09-24T09:34:52.000000,Wednesday,2025-09-24T11:34:52.000000,2025-09-25T04:34:52.000000,3
CHG-0000767,Modify service account permissions for application,Facilities,Spiderman,Spiderman,Avengers II,Service E,Low,Low,Low,Closed,Medium,2025-09-24T17:41:21.000000,Wednesday,2025-09-25T00:41:21.000000,2025-09-26T05:41:21.000000,1
